time		accX		s_accX		accX_var	accY		s_accY		accY_var	accZ			   		s_accZ		accZ_var	pitch		s_pitch		pitch_var	roll		s_roll		roll_var	yaw			s_yaw		yaw_var
4.300000	0.012817	0.013275	0.000000	0.002548	0.003925	0.000000	-0.988983	-0.989755	0.000000	-0.006645	-0.001456	0.000000	0.000317	-0.003749	0.000000	0.003322	0.000540	0.000000
4.350000	0.012894	0.014255	0.000000	0.005493	0.004736	0.000000	-0.988998	-0.988379	0.000000	0.003078	-0.001946	0.000000	0.003913	-0.001118	0.000000	0.004565	0.001251	0.000000
4.400000	0.012848	0.012848	0.000000	0.004517	0.004529	0.000000	-0.988037	-0.987833	0.000000	0.004446	0.000024	0.000000	-0.009186	-0.001107	0.000000	0.000974	0.001258	0.000000
4.450000	0.015869	0.012869	0.000000	0.007538	0.004913	0.000000	-0.986023	-0.988419	0.000000	-0.002949	0.002506	0.000000	0.007484	-0.001578	0.000000	0.003398	0.000338	0.000000
4.500000	0.009811	0.013675	0.000000	0.002548	0.005112	0.000000	-0.987122	-0.988788	0.000000	0.002191	0.002079	0.000000	-0.008062	-0.001584	0.000000	-0.005970	-0.001288	0.000000
4.550000	0.012924	0.014062	0.000000	0.004471	0.004727	0.000000	-0.991913	-0.988773	0.000000	0.005765	0.001140	0.000000	-0.002038	0.001266	0.000000	-0.001277	-0.002426	0.000000
4.600000	0.016922	0.014679	0.000000	0.006485	0.004718	0.000000	-0.990845	-0.989920	0.000000	0.000943	0.003637	0.000000	0.003884	-0.002303	0.000000	-0.003564	-0.003836	0.000000
4.650000	0.014786	0.015469	0.000000	0.002594	0.004532	0.000000	-0.987961	-0.989899	0.000000	-0.000248	0.003154	0.000000	0.005062	-0.003002	0.000000	-0.004717	-0.003386	0.000000
4.700000	0.018951	0.015649	0.000000	0.007492	0.004150	0.000000	-0.991760	-0.989111	0.000000	0.009534	0.000979	0.000000	-0.010358	-0.002053	0.000000	-0.003654	-0.003854	0.000000
4.750000	0.013763	0.015045	0.000000	0.001617	0.003955	0.000000	-0.987015	-0.989526	0.000000	-0.000222	0.001890	0.000000	-0.011562	-0.002729	0.000000	-0.003719	-0.000850	0.000000
4.800000	0.013824	0.015274	0.000000	0.002563	0.004736	0.000000	-0.987976	-0.989932	0.000000	-0.005114	0.002376	0.000000	0.002711	-0.004378	0.000000	-0.003616	-0.000171	0.000000
4.850000	0.013901	0.014258	0.000000	0.005508	0.004141	0.000000	-0.992920	-0.989172	0.000000	0.005498	0.000711	0.000000	0.000503	-0.002485	0.000000	0.011455	-0.001553	0.000000
4.900000	0.015930	0.014658	0.000000	0.006500	0.004144	0.000000	-0.989990	-0.989175	0.000000	0.002183	0.001441	0.000000	-0.003186	0.001099	0.000000	-0.001323	-0.001057	0.000000
4.950000	0.013870	0.014468	0.000000	0.004517	0.005130	0.000000	-0.987961	-0.988788	0.000000	0.001209	0.001963	0.000000	-0.000891	0.000150	0.000000	-0.010563	-0.001760	0.000000
5.000000	0.015762	0.015070	0.000000	0.001633	0.005328	0.000000	-0.987030	-0.988770	0.000000	0.003431	0.001107	0.000000	0.006357	-0.000123	0.000000	-0.001237	-0.005934	0.000000
5.050000	0.012878	0.015253	0.000188	0.007492	0.005334	0.004038	-0.986038	-0.988376	0.000002	-0.002505	0.000890	0.000166	-0.002035	-0.000833	0.000314	-0.007131	-0.006407	0.007961
5.100000	0.016907	0.015067	0.000000	0.006500	0.005722	0.000000	-0.992828	-0.987985	0.000000	0.001215	0.002541	0.000000	-0.000860	0.001581	0.000000	-0.009414	-0.003834	0.000000
5.150000	0.016846	0.015097	0.000000	0.006531	0.006897	0.000000	-0.988022	-0.988351	0.000000	0.001099	0.002087	0.000000	-0.006737	-0.001042	0.000000	-0.003691	-0.004788	0.000000
5.200000	0.012939	0.014896	0.000000	0.006454	0.006299	0.000000	-0.986008	-0.988339	0.000000	0.009465	0.002333	0.000000	0.011179	-0.003648	0.000000	0.002302	-0.004351	0.000000
5.250000	0.015915	0.015079	0.000000	0.007507	0.005518	0.000000	-0.988861	-0.986963	0.000000	0.001160	0.001559	0.000000	-0.006758	-0.005526	0.000000	-0.006005	-0.002293	0.000000
5.300000	0.011871	0.014471	0.000000	0.004501	0.004727	0.000000	-0.985977	-0.986765	0.000000	-0.001275	0.000319	0.000000	-0.015063	-0.004564	0.000000	-0.004945	-0.001367	0.000000
